96516657            0 5 6 0 8 0 0 0 0 1    first/initial/deceased/conj/initial/initial/deceased/last
9651667             0 1 2 0 7 0 0 0 0 1    first/initial/deceased/conj/initial/initial/last
9651667             0 5 6 0 7 0 0 0 0 0    first/initial/deceased/conj/initial/initial/last
96516672            0 1 2 0 7 8 0 0 0 1    first/initial/deceased/conj/initial/initial/last/jrsr
96516672            0 5 6 0 7 0 0 0 0 0    first/initial/deceased/conj/initial/initial/last/jrsr
96516957            0 1 2 0 8 0 0 0 0 1    first/initial/deceased/conj/initial/first/deceased/last
96516957            0 5 6 0 8 0 0 0 0 1    first/initial/deceased/conj/initial/first/deceased/last
9651697             0 1 2 0 7 0 0 0 0 1    first/initial/deceased/conj/initial/first/last
9651697             0 5 6 0 7 0 0 0 0 0    first/initial/deceased/conj/initial/first/last
96516972            0 1 2 0 7 8 0 0 0 1    first/initial/deceased/conj/initial/first/last/jrsr
96516972            0 5 6 0 7 0 0 0 0 0    first/initial/deceased/conj/initial/first/last/jrsr
9651957             0 1 2 0 7 0 0 0 0 1    first/initial/deceased/conj/first/deceased/last
9651957             0 5 0 0 7 0 0 0 0 1    first/initial/deceased/conj/first/deceased/last
96519657            0 1 2 0 8 0 0 0 0 1    first/initial/deceased/conj/first/initial/deceased/last
96519657            0 5 6 0 8 0 0 0 0 1    first/initial/deceased/conj/first/initial/deceased/last
9651967             0 1 2 0 7 0 0 0 0 1    first/initial/deceased/conj/first/initial/last
9651967             0 5 6 0 7 0 0 0 0 0    first/initial/deceased/conj/first/initial/last
96519672            0 1 2 0 7 8 0 0 0 1    first/initial/deceased/conj/first/initial/last/jrsr
96519672            0 5 6 0 7 0 0 0 0 0    first/initial/deceased/conj/first/initial/last/jrsr
965197              0 1 2 0 6 0 0 0 0 1    first/initial/deceased/conj/first/last
965197              0 5 0 0 6 0 0 0 0 0    first/initial/deceased/conj/first/last
9651972             0 1 2 0 6 0 0 0 0 1    first/initial/deceased/conj/first/last/jrsr
9651972             0 5 0 0 6 0 0 0 0 0    first/initial/deceased/conj/first/last/jrsr
9651987             0 1 2 6 7 0 0 0 0 1    first/initial/deceased/conj/first/prefix/last
9651987             0 5 0 6 7 0 0 0 0 0    first/initial/deceased/conj/first/prefix/last
96519957            0 1 2 0 8 0 0 0 0 1    first/initial/deceased/conj/first/first/deceased/last
96519957            0 5 6 0 8 0 0 0 0 1    first/initial/deceased/conj/first/first/deceased/last
9651997             0 1 2 0 7 0 0 0 0 1    first/initial/deceased/conj/first/first/last
9651997             0 5 6 0 7 0 0 0 0 0    first/initial/deceased/conj/first/first/last
96521967            0 1 2 0 8 4 0 0 0 1    first/initial/deceased/jrsr/conj/first/initial/last
96521967            0 6 7 0 8 0 0 0 0 0    first/initial/deceased/jrsr/conj/first/initial/last
9657                0 1 2 0 4 0 0 0 0 1    first/initial/deceased/last
96591667            0 1 2 0 4 0 0 0 0 1    first/initial/deceased/first(last)/conj/initial/initial/last
96591667            0 6 7 0 8 0 0 0 0 0    first/initial/deceased/first(last)/conj/initial/initial/last
9661967             0 1 2 0 7 0 0 0 0 0    first/initial/initial/conj/first/iniitial/last
9661967             0 5 6 0 7 0 0 0 0 0    first/initial/initial/conj/first/iniitial/last
96619672            0 1 2 0 7 8 0 0 0 0    first/initial/initial/conj/first/iniitial/last/jrsr
96619672            0 5 6 0 7 0 0 0 0 0    first/initial/initial/conj/first/iniitial/last/jrsr
966197              0 1 2 0 6 0 0 0 0 0    first/initial/initial/conj/first/last
966197              0 5 0 0 6 0 0 0 0 0    first/initial/initial/conj/first/last
9661997             0 1 2 0 7 0 0 0 0 0    first/initial/initial/conj/first/first/last
9661997             0 5 6 0 7 0 0 0 0 0    first/initial/initial/conj/first/first/last
9667                0 1 2 0 4 0 0 0 0 0    first/initial/initial/last
96672               0 1 2 0 4 5 0 0 0 0    first/initial/initial/last/jrsr
967                 0 1 2 0 3 0 0 0 0 0    first/initial/last
9672                0 1 2 0 3 4 0 0 0 0    first/initial/last/jrsr
96724               0 1 2 0 3 4 5 0 0 0    first/initial/last/jrsr/suffix
9674                0 1 2 0 3 0 4 0 0 0    first/initial/last/suffix/suffix
96744               0 1 2 0 3 0 4 0 0 0    first/initial/last/suffix
9675                0 1 2 0 3 0 0 0 0 1    first/initial/last/deceased
9687                0 1 2 3 4 0 0 0 0 0    first/initial/prefix
96872               0 1 2 3 4 5 0 0 0 0    first/initial/prefix/jrsr
968724              0 1 2 3 4 5 6 0 0 0    first/initial/prefix/jrsr/suffix
96874               0 1 2 3 4 0 5 0 0 0    first/initial/prefix/last/suffix
9691667             0 1 2 0 3 0 0 0 0 0    first/initial/first(last)/conj/initial/initial/last
9691667             0 5 6 0 7 0 0 0 0 0    first/initial/first(last)/conj/initial/initial/last
969167              0 1 2 0 3 0 0 0 0 0    first/initial/first(last)/conj/initial/last
969167              0 5 0 0 6 0 0 0 0 0    first/initial/first(last)/conj/initial/last
9691697             0 1 2 0 3 0 0 0 0 0    first/initial/first(last)/conj/initial/first/last
9691697             0 5 6 0 7 0 0 0 0 0    first/initial/first(last)/conj/initial/first/last
96916972            0 1 2 0 3 0 0 0 0 0    first/initial/first(last)/conj/initial/first/last/jrsr
96916972            0 5 6 0 7 8 0 0 0 0    first/initial/first(last)/conj/initial/first/last/jrsr
9691967             0 1 2 0 3 0 0 0 0 0    first/initial/first(last)/conj/first/initial/last
9691967             0 5 6 0 7 0 0 0 0 0    first/initial/first(last)/conj/first/initial/last
96919672            0 1 2 0 3 0 0 0 0 0    first/initial/first(last)/conj/first/initial/last/jrsr
96919672            0 5 6 0 7 8 0 0 0 0    first/initial/first(last)/conj/first/initial/last/jrsr
969197              0 1 2 0 0 3 0 0 0 0    first/initial/first(last)/conj/first/last
969197              0 5 0 0 0 6 0 0 0 0    first/initial/first(last)/conj/first/last
9691987             0 1 2 0 3 0 0 0 0 0    first/initial/first(last)/conj/first/prefix/last
9691987             0 5 0 6 7 0 0 0 0 0    first/initial/first(last)/conj/first/prefix/last
9691997             0 1 2 0 3 0 0 0 0 0    first/initial/first(last)/conj/first/first/last
9691997             0 5 6 0 7 0 0 0 0 0    first/initial/first(last)/conj/first/first/last
969216687           0 1 2 0 3 4 0 0 0 0    first/initial/first(last)/jrsr/conj/first/initial/prefix/last
969216687           0 6 7 8 9 0 0 0 0 0    first/initial/first(last)/jrsr/conj/first/initial/prefix/last
9692167             0 1 2 0 3 4 0 0 0 0    first/initial/first(last)/jrsr/conj/initial/last
9692167             0 6 0 0 7 0 0 0 0 0    first/initial/first(last)/jrsr/conj/initial/last
96921967            0 1 2 0 3 4 0 0 0 0    first/initial/first(last)/jrsr/conj/first/initial/last
96921967            0 6 7 0 8 0 0 0 0 0    first/initial/first(last)/jrsr/conj/first/initial/last
9692197             0 1 2 0 3 4 0 0 0 0    first/initial/first(last)/jrsr/conj/first/last
9692197             0 6 0 0 7 0 0 0 0 0    first/initial/first(last)/jrsr/conj/first/last
9694167             0 1 2 0 3 0 4 0 0 0    first/initial/first(last)/suffix/conj/initial/last
9694167             0 6 0 0 7 0 0 0 0 0    first/initial/first(last)/suffix/conj/initial/last
96951667            0 1 2 0 3 0 0 0 0 1    first/initial/first(last)/deceased/conj/initial/initial/last
96951667            0 6 7 0 8 0 0 0 0 0    first/initial/first(last)/deceased/conj/initial/initial/last
9697                0 1 2 0 4 0 0 0 0 0    first/initial/first/last
96972               0 1 2 0 4 5 0 0 0 0    first/initial/first/last/jrsr
97                  0 1 0 0 2 0 0 0 0 0    first/last
972                 0 1 0 0 2 3 0 0 0 0    first/last/jrsr
9724                0 1 0 0 2 3 4 0 0 0    first/last/jrsr/suffix
9725                0 1 0 0 2 3 0 0 0 1    first/last/jrsr/deceased
974                 0 1 0 0 2 0 3 0 0 0    first/last/suffix
9744                0 1 0 0 2 0 3 0 0 0    first/last/suffix/suffix
975                 0 1 0 0 2 0 0 0 0 1    first/last/deceased
981967              0 1 2 0 6 0 0 0 0 0    first/prefix(first)/conj/first/initial/last
981967              0 4 5 0 6 0 0 0 0 0    first/prefix(first)/conj/first/initial/last
987                 0 1 0 2 3 0 0 0 0 0    first/prefix/last
9872                0 1 0 2 3 4 0 0 0 0    first/prefix/last/jrsr
98724               0 1 0 2 3 4 5 0 0 0    first/prefix/last/jrsr/suffix
9874                0 1 0 2 3 0 4 0 0 0    first/prefix/last/suffix
989197              0 1 0 2 3 0 0 0 0 0    first/prefix/last/conj/first/last
989197              0 5 0 0 6 0 0 0 0 0    first/prefix/last/conj/first/last
9913667             0 1 2 0 7 0 0 0 0 0    first/first/conj/title/initial/initial/last
9913667             4 5 6 0 7 0 0 0 0 0    first/first/conj/title/initial/initial/last
991667              0 1 2 0 6 0 0 0 0 0    first/first/conj/initial/initial/last
991667              0 4 5 0 6 0 0 0 0 0    first/first/conj/initial/initial/last
9916672             0 1 2 0 6 7 0 0 0 0    first/first/conj/initial/initial/last/jrsr
9916672             0 4 5 0 6 0 0 0 0 0    first/first/conj/initial/initial/last/jrsr
99167               0 1 2 0 5 0 0 0 0 0    first/first/conj/initial/last
99167               0 4 0 0 5 0 0 0 0 0    first/first/conj/initial/last
991697              0 1 2 0 6 0 0 0 0 0    first/first/conj/initial/first/last
991697              0 4 5 0 6 0 0 0 0 0    first/first/conj/initial/first/last
991967              0 1 2 0 6 0 0 0 0 0    first/first/conj/first/initial/last
991967              0 4 5 0 6 0 0 0 0 0    first/first/conj/first/initial/last
9919672             0 1 2 0 6 7 0 0 0 0    first/first/conj/first/initial/last/jrsr
9919672             0 4 5 0 6 0 0 0 0 0    first/first/conj/first/initial/last
99197               0 1 2 0 5 0 0 0 0 0    first/first/conj/first/last
99197               0 4 0 0 5 0 0 0 0 0    first/first/conj/first/last
991972              0 1 2 0 5 6 0 0 0 0    first/first/conj/first/last/jrsr
991972              0 4 0 0 5 0 0 0 0 0    first/first/conj/first/last/jrsr
9919724             0 1 2 0 5 6 7 0 0 0    first/first/conj/first/last/jrsr
9919724             0 4 0 0 5 0 0 0 0 0    first/first/conj/first/last/jrsr
991974              0 1 2 0 5 0 6 0 0 0    first/first/conj/first/last/suffix
991974              0 4 0 0 5 0 0 0 0 0    first/first/conj/first/last/suffix
991987              0 1 2 5 6 0 0 0 0 0    first/first/conj/first/prefix/last
991987              0 4 0 5 6 0 0 0 0 0    first/first/conj/first/prefix/last
9919872             0 1 2 5 6 7 0 0 0 0    first/first/conj/first/prefix/last/jrsr
9919872             0 4 0 5 6 0 0 0 0 0    first/first/conj/first/prefix/last/jrsr
99198724            0 1 2 5 6 7 8 0 0 0    first/first/conj/first/prefix/last/jrsr
99198724            0 4 0 5 6 0 0 0 0 0    first/first/conj/first/prefix/last/jrsr
9919874             0 1 2 5 6 0 7 0 0 0    first/first/conj/first/prefix/last/suffix
9919874             0 4 0 5 6 0 0 0 0 0    first/first/conj/first/prefix/last/suffix
991997              0 1 2 0 6 0 0 0 0 0    first/first/conj/first/first/last
991997              0 4 5 0 6 0 0 0 0 0    first/first/conj/first/first/last
9919972             0 1 2 0 6 7 0 0 0 0    first/first/conj/first/first/last/jrsr
9919972             0 4 5 0 6 0 0 0 0 0    first/first/conj/first/first/last/jrsr
99199724            0 1 2 0 6 7 8 0 0 0    first/first/conj/first/first/last/jrsr
99199724            0 4 5 0 6 0 0 0 0 0    first/first/conj/first/first/last/jrsr
9919974             0 1 2 0 6 0 7 0 0 0    first/first/conj/first/first/last/suffix
9919974             0 4 5 0 6 0 0 0 0 0    first/first/conj/first/first/last/suffix
9919987             0 1 2 6 7 0 0 0 0 0    first/first/conj/first/first/prefix/last
9919987             0 4 5 6 7 0 0 0 0 0    first/first/conj/first/first/prefix/last
99199872            0 1 2 6 7 8 0 0 0 0    first/first/conj/first/first/prefix/last/jrsr
99199872            0 4 5 6 7 0 0 0 0 0    first/first/conj/first/first/prefix/last/jrsr
991998724           0 1 2 6 7 8 9 0 0 0    first/first/conj/first/first/prefix/last/jrsr
991998724           0 4 5 6 7 0 0 0 0 0    first/first/conj/first/first/prefix/last/jrsr
99199874            0 1 2 6 7 0 8 0 0 0    first/first/conj/first/first/prefix/last/suffix
99199874            0 4 5 6 7 0 0 0 0 0    first/first/conj/first/first/prefix/last/suffix
9921667             0 1 2 0 7 3 0 0 0 0    first/first/jrsr/conj/initial/initial/last
9921667             0 5 6 0 7 0 0 0 0 0    first/first/jrsr/conj/initial/initial/last
9921967             0 1 2 0 7 3 0 0 0 0    first/first/jrsr/conj/first/initial/last
9921967             0 5 6 0 7 0 0 0 0 0    first/first/jrsr/conj/first/initial/last
992197              0 1 2 0 6 3 0 0 0 0    first/first/jrsr/conj/first/last
992197              0 5 0 0 6 0 0 0 0 0    first/first/jrsr/conj/first/last
9921997             0 1 2 0 7 3 0 0 0 0    first/first/jrsr/conj/first/first/last
9921997             0 5 6 0 7 0 0 0 0 0    first/first/jrsr/conj/first/first/last
9927                0 1 2 0 4 3 0 0 0 0    first/first/jrsr/last
995197              0 1 2 0 6 0 0 0 0 1    first/first/deceased/conj/first/last
995197              0 5 0 0 6 0 0 0 0 0    first/first/deceased/conj/first/last
9951997             0 1 2 0 7 0 0 0 0 1    first/first/deceased/conj/first/first/last
9951997             0 5 6 0 7 0 0 0 0 0    first/first/deceased/conj/first/first/last
9967                0 1 2 0 4 0 0 0 0 0    first/first/initial/last
997                 0 1 2 0 3 0 0 0 0 0    first/first/last
9972                0 1 2 0 3 4 0 0 0 0    first/first/last/jrsr
99724               0 1 2 0 3 4 5 0 0 0    first/first/last/jrsr/suffix
9974                0 1 2 0 3 0 4 0 0 0    first/first/last/suffix
9975                0 1 2 0 3 0 0 0 0 1    first/first/last/deceased
9987                0 1 2 3 4 0 0 0 0 0    first/first/prefix/last
99872               0 1 2 3 4 5 0 0 0 0    first/first/prefix/last/jrsr
998724              0 1 2 3 4 5 6 0 0 0    first/first/prefix/last/jrsr/suffix
99874               0 1 2 3 4 0 5 0 0 0    first/first/prefix/last/suffix
9991667             0 1 2 0 3 0 0 0 0 0    first/first/first(last)/conj/initial/initial/last
9991667             0 5 6 0 7 0 0 0 0 0    first/first/first(last)/conj/initial/initial/last
999167              0 1 2 0 3 0 0 0 0 0    first/first/first(last)/conj/initial/last
999167              0 5 0 0 7 0 0 0 0 0    first/first/first(last)/conj/initial/last
9991967             0 1 2 0 3 0 0 0 0 0    first/first/first(last)/conj/first/initial/last
9991967             0 5 6 0 7 0 0 0 0 0    first/first/first(last)/conj/first/initial/last
999197              0 1 2 0 3 0 0 0 0 0    first/first/first(last)/conj/first/last
999197              0 5 0 0 6 0 0 0 0 0    first/first/first(last)/conj/first/last
